0.384 2.62687
0.392 2.62054
0.4 2.61406
0.408 2.60743
0.416 2.60066
0.424 2.59373
0.432 2.58666
0.44 2.57944
0.448 2.57206
0.456 2.56453
0.464 2.55685
0.472 2.54902
0.48 2.54103
0.488 2.53288
0.496 2.52458
0.504 2.51612
0.512 2.5075
0.52 2.49872
0.528 2.48978
0.536 2.48068
0.544 2.47141
0.552 2.46198
0.56 2.45239
0.568 2.44263
0.576 2.4327
0.584 2.4226
0.592 2.41234
0.6 2.4019
0.608 2.3913
0.616 2.38052
0.624 2.36957
0.632 2.35845
0.64 2.34715
0.648 2.33568
0.656 2.32403
0.664 2.3122
0.672 2.3002
0.68 2.28801
0.688 2.27565
0.696 2.2631
0.704 2.25038
0.712 2.23747
0.72 2.22438
0.728 2.21111
0.736 2.19765
0.744 2.184
0.752 2.17018
0.76 2.15616
0.768 2.14196
0.776 2.12757
0.784 2.113
0.792 2.09823
0.8 2.08328
0.808 2.06814
0.816 2.05281
0.824 2.03729
0.832 2.02159
0.84 2.00569
0.848 1.9896
0.856 1.97333
0.864 1.95686
0.872 1.94021
0.88 1.92337
0.888 1.90634
0.896 1.88912
0.904 1.87171
0.912 1.85412
0.92 1.83634
0.928 1.81838
0.936 1.80023
0.944 1.78189
0.952 1.76338
0.96 1.74468
0.968 1.7258
0.976 1.70675
0.984 1.68751
0.992 1.6681
1 1.64852
1.008 1.62876
1.016 1.60883
1.024 1.58874
1.032 1.56848
1.04 1.54806
1.048 1.52747
1.056 1.50673
1.064 1.48583
1.072 1.46478
1.08 1.44359
1.088 1.42225
1.096 1.40076
1.104 1.37914
1.112 1.35739
1.12 1.33551
1.128 1.3135
1.136 1.29138
1.144 1.26914
1.152 1.24679
1.16 1.22434
1.168 1.2018
1.176 1.17916
1.184 1.15644
1.192 1.13364
1.2 1.11077
1.208 1.08784
1.216 1.06486
1.224 1.04183
1.232 1.01876
1.24 0.995665
1.248 0.972553
1.256 0.949434
1.264 0.926319
1.272 0.90322
1.28 0.880149
1.288 0.857119
1.296 0.834143
1.304 0.811238
1.312 0.788417
1.32 0.765698
1.328 0.743099
1.336 0.720638
1.344 0.698335
1.352 0.676213
1.36 0.654295
1.368 0.632606
1.376 0.611173
1.384 0.590025
1.392 0.569195
1.4 0.548717
1.408 0.528628
1.416 0.50897
1.424 0.489786
1.432 0.471126
1.44 0.453041
1.448 0.435588
1.456 0.418829
1.464 0.402829
1.472 0.387658
1.48 0.373388
1.488 0.360096
1.496 0.347858
1.504 0.336749
1.512 0.32684
1.52 0.318196
1.528 0.310871
1.536 0.304903
1.544 0.300314
1.552 0.297106
1.56 0.295256
1.568 0.294722
1.576 0.295441
1.584 0.297329
1.592 0.300292
1.6 0.304223
1.608 0.309009
1.616 0.314537
1.624 0.320692
1.632 0.327366
1.64 0.334453
1.648 0.341856
1.656 0.349484
1.664 0.357253
1.672 0.365086
1.68 0.372914
1.688 0.380674
1.696 0.388309
1.704 0.395766
1.712 0.403
1.72 0.409968
1.728 0.416632
1.736 0.422958
1.744 0.428915
1.752 0.434476
1.76 0.439616
1.768 0.444313
1.776 0.448546
1.784 0.452299
1.792 0.455557
1.8 0.458306
1.808 0.460536
1.816 0.462236
1.824 0.463401
1.832 0.464023
1.84 0.464099
1.848 0.463627
1.856 0.462607
1.864 0.46104
1.872 0.458929
1.88 0.456279
1.888 0.453098
1.896 0.449393
1.904 0.445175
1.912 0.440456
1.92 0.435252
1.928 0.429578
1.936 0.423452
1.944 0.416897
1.952 0.409935
1.96 0.40259
1.968 0.394892
1.976 0.386871
1.984 0.378559
1.992 0.369993
